,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
1424,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",http://www.cinemaepoch.com/film_stiff.html,66670.0,tt1715348,en,Stiff,"Troy (Bill Scott), a suicidal office employee, forms a bond with Lorri (Lulu Benton), a crisis counselor with a secret necrophiliac obsession. The two make a secret pact: Lorri will help Troy kill himself, if she can have her way with him afterward. But, as they prepare to go through with the deed, Troy's feelings for Lorri begin to grow, putting a strain on their seemingly ideal arrangement, as Troy wonders if he really does want to give his life (and Lorri) up.",1.966,/6OVJoFA43ltH7qUm0JX08JfOQjj.jpg,[],[],2010-11-09,0.0,83.0,[],Released,,Stiff,False,1.0,1.0,,
1425,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,77988.0,tt1697949,ru,Китайская бабушка,The life of two old people Katya and Pasha is turning upside down after arrival of Katya's sister Mila who is definitely not an ordinary average person...,1.062,/8j62j92VWZg1K1JQ46DFPKLG4wG.jpg,"[{'id': 18684, 'logo_path': None, 'name': 'Zhanr', 'origin_country': ''}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2010-08-26,0.0,83.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Chinese Grandma,False,1.0,3.0,,
1426,False,/c8lI7MOJkFLkurVbR2Cq5PM3OhS.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",http://www.oddsac.com/,44436.0,tt1560776,en,Oddsac,"Opening with torch-wielding villagers and a wall bleeding oil, this experimental film attaches vivid scenery and strange characters to the wonderful melodic wavelengths of the band Animal Collective, revitalizing the lost form of the ""visual album.""",2.237,/y2ZfTfjSUiwEwMbZ3uBerVe9ejJ.jpg,[],[],2010-08-04,0.0,54.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Oddsac,False,5.6,13.0,,
1427,False,,,0.0,[],,74579.0,tt1592247,en,Blessed & Cursed,"When his father encounters insufferable hardship, Dwight Hawkins (real-life gospel singer Deitrick Haddon) is torn between Christian duty and his own desire to pursue his dreams as a gospel singer. But what does God really have planned for him? Sheryl Lee Ralph co-stars alongside gospel stars Karen Clark-Sheard, Kiki Sheard and Dr. Bobby Jones in this modern parable inspired by the biblical story of David and Saul.",1.502,/WTdbzl9CwoAbvg3QT6MPflolbt.jpg,[],[],2010-01-01,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Blessed and Cursed,False,8.0,2.0,,
1428,False,,,0.0,[],,264039.0,tt1667141,en,Uncle Brian,"A dark comedic tragedy about Brian, a teenager who blatantly disregards life's responsibilities, and the humorous hazards and consequences that befall him for feeling that he is above them.",0.6,/fU3T3fGJ6EMeiAkhKSip8VLYE3d.jpg,[],[],2010-03-16,0.0,88.0,[],Released,,Uncle Brian,False,7.0,2.0,,
1429,False,/gK42BD097gWBf58lYzwrlwMdNnh.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,172558.0,tt1756589,en,Leave Blank,A lonely man hires a male prostitute to spend the weekend in New York City with him.,2.083,/fhFF1tL900K2zSnYI0l2m3z3ypk.jpg,[],[],2010-10-27,0.0,82.0,[],Released,,Leave Blank,False,6.3,3.0,,
1430,False,/mEoVpZfI8cfy7phO0D22hoCrHdN.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,120044.0,tt1541699,en,Deleted Scenes,"When 30 something Sean meets Eastern European immigrant Wolf, sparks fly.  They return to Sean’s apartment and begin a high energy and hugely sexual affair.  What starts as a mere chance meeting slowly evolves into something more. Wolf is easy going, turning tricks to supplement his living, while Sean is needy, talkative and neurotic. Creating a stable relationship is fraught with problems. With Wolf disappearing for hours at a time and Sean doing drugs the two of them seem to be headed down a path of destruction.",3.379,/fVUDKFXTEdniBsyZXxev4l6BIK6.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Deleted Scenes,False,4.0,4.0,,
1431,False,/5QaxeWYpQpa7O2LXTF82fLMk21w.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,287239.0,,en,The Legend of Bruce Lee,The story of the legendary martial arts icon Bruce Lee following him from Hong Kong to America and back again. Movie edit made from the 50 episode Chinese television series with the same title.,6.139,/ypgnDYyV71d3QlK08KiAjdQ3uh2.jpg,"[{'id': 83696, 'logo_path': None, 'name': 'CCTV', 'origin_country': 'CN'}]","[{'iso_3166_1': 'CN', 'name': 'China'}]",2010-09-21,0.0,183.0,"[{'iso_639_1': 'zh', 'name': '普通话'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,The Legend of Bruce Lee,False,4.9,7.0,,
1432,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,216624.0,,en,Hellisbúinn,"Hellisbúinn DVD  This very popular and historic Broadway comedy flick Icelandic hláturtaugar a My full house full winter in Icelandic opera and accept men and women in the country.  Hellisbúinn monologue is the most popular of all time.  Hellisbúinn herein version of John Hawke Johannesson.  Full plate of wonderful extra content such as behind the scenes, photos, unused items, videos and more.",1.166,,"[{'id': 191, 'logo_path': '/d5tPJd8jGLtJC5cp9NG0HeoTyoe.png', 'name': 'Senator Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'IS', 'name': 'Iceland'}]",2010-07-01,0.0,207.0,"[{'iso_639_1': 'is', 'name': 'Íslenska'}]",Released,,Caveman,False,5.8,2.0,,
1433,False,/sZfJRWbtZp2KoGKYU3s31ueM89w.jpg,,0.0,"[{'id': 10402, 'name': 'Music'}]",,58608.0,tt1639407,en,One Night Only at The Village Vanguard,"In 2009, in celebration of her new album Love Is the Answer,  Barbra Streisand announced she would perform one special concert at the Village Vanguard in New York City, New York. Streisand was backed by a quartet consisting of Tamir Hendelman (piano), Jeff Carney (bass), Brian Koonin (guitar) and Ray Marchica (drums). The audience included special guests and celebrity friends of Streisand such as Bill, Hillary and Chelsea Clinton, Sarah Jessica Parker, Barry Diller and Diane von Fürstenberg, Rosie O'Donnell, Sandy Gallin, Frank Rich, Donna Karan, Lea Michele, and Nicole Kidman, as well as 100 competition winners.",2.313,/7EYdSW8kjc8zfGKLbnJeXg7Sdur.jpg,"[{'id': 108128, 'logo_path': None, 'name': 'The Jack My Dog Corporation', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-04,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Barbra Streisand makes a rare concert appearance at New York City's Village Vanguard.,One Night Only at The Village Vanguard,False,6.8,3.0,,
1434,False,,,0.0,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",http://www.dicktheelf.com,34686.0,,en,Santa Preys For X-Mas,"An evil Santa must be stopped by Dick, one of Santa's own Christmas elves, and two local detectives. This is a dark and twisted comedic horror web series.",0.662,,[],[],2010-12-25,0.0,3.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Santa Preys For X-Mas,False,5.3,2.0,,
1435,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,123271.0,tt1481574,en,Refuge,"Amelia is on the run in the family RV, with husband Jack's body in the back and hostage Darryl at the wheel. Romance blossoms as Jack decomposes.",2.158,/bYOnO8eQONpSedJzg6zuvQizfrr.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Refuge,False,5.0,2.0,,
1436,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,276022.0,tt1339488,en,Raspberry Magic,"Eleven-year-old Monica Shah is a brainy schoolgirl whose science fair project about growing raspberries becomes a touching emotional crusade. After her dad leaves and her mother falls into a funk, Monica decides it's her job to rescue the family.",0.966,/h2ZFKUNZ24ecqWKrUzmTJBBBVrD.jpg,[],[],2010-07-18,0.0,82.0,[],Released,,Raspberry Magic,False,4.5,2.0,,
1437,False,/p8Kqjukvl30ZUSlWCfxN4bTO8rv.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,51920.0,tt1931486,en,Mike Epps Presents: Live from the Club Nokia,"Mike Epps is back and funnier than ever as he hosts Mike Epps Presents: Live From Club Nokia. Mike Epps delivers in this stand up special and has hand-picked some of the industry’s most talented and sought after comedians, Henry Welch, Lil’ G, Vanessa Fraction and Gary Owen, to help entertain the sold-out crowd at the Club Nokia in Los Angeles. This all-star line up is in rare form and funny as ever in this unforgettable night of comedy!",1.553,/gl833CgXJXGjcYVyvMxCZ9hIM7K.jpg,[],[],2010-09-07,0.0,72.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Mike Epps Presents: Live from the Club Nokia,False,4.2,3.0,,
1438,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.facebook.com/DarkStarDVD,56638.0,tt1736611,en,Let There Be Light: The Odyssey of Dark Star,"Exploring the controversial story behind John Carpenter (Halloween &amp; The Thing) and writer Dan O Bannon's (Alien &amp; Return of the Living Dead) from first feature film. From its humble beginnings as a USC student film, to its modern day status as a cult masterpiece. It also offers a rare glimpse inside the creative minds of two USC film students... who would eventually go on to change the way horror films are made.",2.539,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-26,0.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Incredible True Story Behind the Zaniest Science Fiction Ever Made!,Let There Be Light: The Odyssey of Dark Star,False,4.0,2.0,,
1439,False,,,5.0,"[{'id': 53, 'name': 'Thriller'}]",,109030.0,tt1240539,en,Corruption.Gov,"African exchange student, Stan Rohamba arrives in the U.S., excited to be a part of the ""model democratic system"". While campaigning for a powerful American senator, Stan uncovers a host of dishonest activity leading directly back to his home country of Mombaire. His discoveries could cost him his life",3.382,/sivNgKgtf6Iob6Hypo94yPctEwJ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,88.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Corruption.Gov,False,3.5,2.0,,
1440,False,,"{'id': 506374, 'name': 'The Black List', 'poster_path': None, 'backdrop_path': None}",0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.hbo.com/documentaries/the-black-list-volume-three/,445075.0,tt1661081,en,The Black List: Volume Three,"Documentary film interviews leading African Americans on race, identity, and achievement.",1.191,,"[{'id': 3268, 'logo_path': '/tuomPhY2UtuPTqqFnKMVHvSb724.png', 'name': 'HBO', 'origin_country': 'US'}, {'id': 14914, 'logo_path': '/1RZBWz53SpHUTLpRcM8BGv2plIP.png', 'name': 'HBO Documentary Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-08,0.0,30.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Black List: Volume Three,False,4.8,4.0,,
1441,False,,,0.0,[],,268947.0,tt1486823,en,The Basement,"Directed by  Robert C. Franke, starring Shaun Lawton, Numan Acar, Sila Sahin.",0.6,,[],[],2010-01-01,0.0,,[],Released,,The Basement,False,1.5,2.0,,
1442,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,114010.0,tt1760998,en,Somebody Help Me 2,"Brendan and Darryl have both moved on with their lives following the events at the cabin in the woods; not unscathed however. Coming up on the anniversary, Brendan is still having nightmares that he feels will come true at any moment. His worse fears come to life when his wife and niece don't return home one night",3.554,/33vOVvCArZkL4CcnXD0BzRYIBSW.jpg,"[{'id': 25208, 'logo_path': None, 'name': 'AZ Film Production', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-29,0.0,85.0,[],Released,,Somebody Help Me 2,False,5.9,6.0,,
1443,False,,,0.0,"[{'id': 18, 'name': 'Drama'}]",,72097.0,tt1365482,it,L'estate di Martino,"L’estate di Martino is a modern day fairy tale that softens the shades and darkness surrounding the mysteries tied to tragic events that happened in the summer of 1980: the Ustica tragedy on June 27th, and the bomb attack at the station of Bologna on August 2nd. These episodes form the backdrop for a love story between Martino and the beautiful Silvia and speak of a friendly relationship with Captain Clark - a soldier stationed in an American base in the Mediterranean. The relationship helps them face the ghosts of their pasts.",1.962,/9JHT9kOHRqOL9pVUktvmxmql4Ga.jpg,"[{'id': 69646, 'logo_path': None, 'name': 'Movimento Film', 'origin_country': 'IT'}, {'id': 2683, 'logo_path': '/mOL2WcHtox2urbUf1oJvjw7kz01.png', 'name': 'Rai Cinema', 'origin_country': 'IT'}, {'id': 14016, 'logo_path': '/snclwsIZQbgvqYCBJP8fqNlCA5y.png', 'name': 'Ministero per i Beni e le Attività Culturali', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",2010-11-19,0.0,90.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Martino's Summer,False,5.6,5.0,,
1444,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.specialwhenlitmovie.com,66720.0,tt1511532,en,Special When Lit,"What made more money than the entire American movie industry through the 50s and 60s? Pinball. Special When Lit rediscovers the lure of a lost pop icon. A product of the mechanical and electrical age, the American invention swept the world and defined cool. Now it is relegated to a nostalgic footnote deserving a better fate. Joining the fans, collectors, designers and champion players from across the globe who share a world many of us didn't know still existed.",3.79,/fe6mqYAQF1DOqCj4lqTGANFdtI2.jpg,"[{'id': 6857, 'logo_path': None, 'name': 'Steam Motion & Sound', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-10-01,0.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Rediscover a lost icon,Special When Lit,False,7.1,20.0,,
1445,False,,,0.0,"[{'id': 37, 'name': 'Western'}]",,39049.0,tt1596784,en,Gunfight at La Mesa,"Tate Noble returns to the town of his youth where as a boy his parents were murdered. His childhood friend Samuel, now the sheriff of La Mesa knows who is responsible, and Tate's arrival sparks hostility between Samuel and his father Judge Carter. As the mystery unravels, Tate and Samuel enlist help from an unlikely source, the mob, in order to bring to justice the man ultimately responsible, the evil Harcourt Simms.",1.866,/rjlq9lRfn0r2t9u1Q8rB6EOfx9i.jpg,[],[],2010-05-18,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,He came back for revenge. He needed rest. He found redemption.,Gunfight at La Mesa,False,5.0,1.0,,
1446,False,,,0.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",,63283.0,tt1601845,ru,Ironiya lyubvi,An affair which starts as a bet between a three girls suddenly become a big love story...,2.861,/ex1gR5oahGWw24Rp8fe1sGYe0sv.jpg,"[{'id': 11989, 'logo_path': None, 'name': 'Interfest', 'origin_country': ''}, {'id': 3623, 'logo_path': '/6MJaxZvfYuplhSkdGLBL4hXi1gI.png', 'name': 'Kazakhfilm Studios', 'origin_country': 'KZ'}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}, {'iso_3166_1': 'KZ', 'name': 'Kazakhstan'}]",2010-03-25,0.0,84.0,"[{'iso_639_1': 'pl', 'name': 'Polski'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,The Irony of Love,False,5.2,7.0,,
1447,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.pbs.org/wnet/americanmasters/episodes/lennonyc/about-the-film/1551/,59206.0,tt1714861,en,LennoNYC,"This documentary takes an intimate look at the time Lennon, Yoko Ono and their son, Sean, spent living in New York City during the 1970s. It features never-before heard studio recordings from the Double Fantasy sessions and never-before-seen outtakes from Lennon in concert and home movies that have only recently been transferred to video. It also features exclusive interviews with Ms. Ono, who cooperated extensively with the production and offers an unprecedented level of access, as well as with artists who worked closely with Lennon during this period, including Elton John and photographer Bob Gruen (who took the iconic photograph of Lennon in front of the skyline wearing a “New York City” T-shirt).",2.246,/54CDohjPyHCTBJWROIjZPlF5QFo.jpg,[],[],2010-09-25,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,LennoNYC,False,7.4,11.0,,
